step,reward,seed
200,0.8583175930008293,0
5900,10.138349623270333,0
10900,17.84322210469283,0
15800,91.95039047200466,0
20800,37.96017533915815,0
25800,140.37387338142372,0
30800,363.91653963195887,0
35800,465.8165332657587,0
40800,451.98131280413355,0
45800,677.1289024862604,0
50800,760.8837587425791,0
55800,796.6635224561626,0
60800,685.7013314467735,0
65800,815.6802697705616,0
70800,811.6545879813168,0
75800,807.1735877417432,0
80800,831.6083571915772,0
85800,824.3329083888946,0
90800,816.6663065478353,0
95800,822.0872650457497,0
100800,731.3039936787136,0
105800,837.9556482631127,0
110800,824.242724797073,0
115800,686.8286904126799,0
200,2.2247136438265445,1
5800,0.6684028133004903,1
10800,1.5664018923765979,1
15800,1.7913044549338522,1
20800,2.74659312366508,1
25800,55.17269116873619,1
30800,97.2610371319251,1
35800,240.68934700033748,1
40800,395.52474628674264,1
45800,504.3658896863764,1
50800,786.1317537718928,1
55800,800.6025009786547,1
60800,798.0709351999037,1
65800,813.2952913631965,1
70800,805.7206874919608,1
75800,836.2155144829285,1
80800,763.9241952882651,1
85800,736.4015799164447,1
90800,758.6600662980968,1
95800,852.720140812693,1
100800,717.9266449759405,1
105800,682.1507229397923,1
110800,853.9781512074335,1
115800,854.9559902230092,1
200,1.0829767992194683,2
5800,1.6505353880673646,2
10800,2.180660106539726,2
15800,1.6385377056896686,2
20800,3.383642657250166,2
25800,71.03754971300484,2
30800,75.46354228789917,2
35800,183.76619913792234,2
40800,313.62588129525994,2
45800,398.70220863228246,2
50800,570.2472478513256,2
55800,800.5751736337506,2
60800,801.3054109745707,2
65800,745.9107795635284,2
70800,798.5221126020425,2
75800,830.6699919566554,2
80800,835.0030744692207,2
85700,834.3249980597536,2
90800,819.9487155779395,2
95800,823.5606462436592,2
100800,831.6023925695133,2
105800,752.4035579859309,2
110700,824.5525570670377,2
115800,841.1535797442518,2
