step,reward,seed
200,5.3614973598210725,0
5900,0.6782758413496112,0
10900,35.144573656162756,0
15800,24.51266322891934,0
20800,13.543361785265967,0
25800,32.505385991634,0
30800,46.228593471619895,0
35800,32.41370732689585,0
40900,47.089201305796436,0
45800,67.8958319670725,0
50800,66.27502832026042,0
55800,108.92245990428894,0
60800,119.97969921613603,0
65800,186.01620520518105,0
70800,244.81141453083197,0
75800,200.35292436470453,0
80800,396.9001449527456,0
85800,327.05043291437227,0
90800,293.24832114677366,0
95800,359.79220804333363,0
100800,335.1563172925207,0
105800,344.34403628950685,0
110800,336.6904635700597,0
115800,376.4570120897784,0
200,3.8009722072309415,1
5900,11.055351929901075,1
10900,48.398435019201905,1
15800,38.095637458424044,1
20900,35.39450764590843,1
25900,25.17074904486781,1
30800,34.06223473513886,1
35800,90.34692883743767,1
40900,90.39792254964202,1
45800,136.64509213846452,1
50800,132.63259839819298,1
55800,132.5709055254954,1
60800,224.5552857947404,1
65800,148.50788385671663,1
70800,231.45917090199592,1
75800,230.0445416636131,1
80800,187.6029531224423,1
85800,286.3989137153808,1
90800,273.3078269548579,1
95800,321.9770562074069,1
100800,317.38002184594734,1
105800,279.6997662544913,1
110800,187.25191023038334,1
115800,178.36281625547383,1
200,2.9767976384946215,2
5900,12.023033151192598,2
10800,10.649321883953062,2
15800,28.29537119831749,2
20800,38.16989028826624,2
25800,45.91632797256834,2
30800,27.590844188025876,2
35900,50.85984414702725,2
40800,43.33802206965947,2
45800,78.32239794119093,2
50800,101.30462422260624,2
55800,139.13086263455446,2
60800,101.33123607025075,2
65800,126.23310991527867,2
70800,156.22095314787393,2
75900,136.61664855724453,2
80800,165.0683446569071,2
85800,214.77705261977977,2
90800,130.2632861735628,2
95800,240.91299550242724,2
100800,274.12206203108883,2
105800,370.8182618608167,2
110800,302.23939778411585,2
115800,303.019883334561,2
