step,reward,seed
0,28.91233501107312,0
0,26.845960883277183,0
0,26.845960883277183,0
100000,86.81245381801315,0
100000,97.77266826431044,0
100000,97.77266826431044,0
200000,128.33504225911437,0
200000,112.1800551574844,0
200000,112.1800551574844,0
300000,149.03165519608416,0
300000,206.2548857681312,0
300000,206.2548857681312,0
400000,192.6733288970115,0
400000,212.52039754608649,0
400000,212.52039754608649,0
500000,251.41542803115408,0
500000,277.6555521259726,0
500000,277.6555521259726,0
600000,304.4971797240572,0
600000,736.4678881818385,0
600000,736.4678881818385,0
700000,285.12013512790554,0
700000,781.2956242369893,0
700000,781.2956242369893,0
800000,615.1921323959376,0
800000,784.1250146250593,0
800000,784.1250146250593,0
900000,792.084918774461,0
900000,797.5698180678345,0
900000,797.5698180678345,0
1000000,761.6057915507175,0
1000000,814.1402458779453,0
1000000,814.1402458779453,0
0,16.569156043749565,1000
0,17.03674303428677,1000
0,17.03674303428677,1000
100000,104.8797560925902,1000
100000,98.76480104848471,1000
100000,98.76480104848471,1000
200000,181.6107834279938,1000
200000,139.27872902691553,1000
200000,139.27872902691553,1000
300000,243.4627255409523,1000
300000,200.4686744974743,1000
300000,200.4686744974743,1000
400000,338.3238159598242,1000
400000,325.44191189823954,1000
400000,325.44191189823954,1000
500000,428.6952459596287,1000
500000,537.792422223635,1000
500000,537.792422223635,1000
600000,723.2443263485775,1000
600000,749.0735756379961,1000
600000,749.0735756379961,1000
700000,815.1425292788626,1000
700000,806.7579577690178,1000
700000,806.7579577690178,1000
800000,804.7654230535624,1000
800000,747.0104551971356,1000
800000,747.0104551971356,1000
900000,782.1238259049312,1000
900000,830.0355425277434,1000
900000,830.0355425277434,1000
1000000,834.1360948944215,1000
1000000,833.0796056979794,1000
1000000,833.0796056979794,1000
0,28.324358476200576,2000
0,28.324358476200576,2000
100000,71.97064585670081,2000
100000,71.97064585670081,2000
200000,105.74662390625652,2000
200000,105.74662390625652,2000
300000,115.86642297372518,2000
300000,115.86642297372518,2000
400000,151.04971126651776,2000
400000,151.04971126651776,2000
500000,200.9941673533353,2000
500000,200.9941673533353,2000
600000,283.688002791287,2000
600000,283.688002791287,2000
700000,327.7209570683579,2000
700000,327.7209570683579,2000
800000,485.75737251176,2000
800000,485.75737251176,2000
900000,658.1909947347415,2000
900000,658.1909947347415,2000
1000000,827.2732411053296,2000
1000000,827.2732411053296,2000
0,17.03674303428677,3000
0,28.91233501107312,3000
0,28.91233501107312,3000
100000,98.76480104848471,3000
100000,86.81245381801315,3000
100000,86.81245381801315,3000
200000,139.27872902691553,3000
200000,128.33504225911437,3000
200000,128.33504225911437,3000
300000,200.4686744974743,3000
300000,149.03165519608416,3000
300000,149.03165519608416,3000
400000,325.44191189823954,3000
400000,192.6733288970115,3000
400000,192.6733288970115,3000
500000,537.792422223635,3000
500000,251.41542803115408,3000
500000,251.41542803115408,3000
600000,749.0735756379961,3000
600000,304.4971797240572,3000
600000,304.4971797240572,3000
700000,806.7579577690178,3000
700000,285.12013512790554,3000
700000,285.12013512790554,3000
800000,747.0104551971356,3000
800000,615.1921323959376,3000
800000,615.1921323959376,3000
900000,830.0355425277434,3000
900000,792.084918774461,3000
900000,792.084918774461,3000
1000000,833.0796056979794,3000
1000000,761.6057915507175,3000
1000000,761.6057915507175,3000
0,26.845960883277183,4000
0,16.569156043749565,4000
0,16.569156043749565,4000
100000,97.77266826431044,4000
100000,104.8797560925902,4000
100000,104.8797560925902,4000
200000,112.1800551574844,4000
200000,181.6107834279938,4000
200000,181.6107834279938,4000
300000,206.2548857681312,4000
300000,243.4627255409523,4000
300000,243.4627255409523,4000
400000,212.52039754608649,4000
400000,338.3238159598242,4000
400000,338.3238159598242,4000
500000,277.6555521259726,4000
500000,428.6952459596287,4000
500000,428.6952459596287,4000
600000,736.4678881818385,4000
600000,723.2443263485775,4000
600000,723.2443263485775,4000
700000,781.2956242369893,4000
700000,815.1425292788626,4000
700000,815.1425292788626,4000
800000,784.1250146250593,4000
800000,804.7654230535624,4000
800000,804.7654230535624,4000
900000,797.5698180678345,4000
900000,782.1238259049312,4000
900000,782.1238259049312,4000
1000000,814.1402458779453,4000
1000000,834.1360948944215,4000
1000000,834.1360948944215,4000
