step,reward,seed
0,0.8987538875456614,0
0,0.730193822503655,0
0,0.730193822503655,0
100000,149.2157235123959,0
100000,1.7261162616909071,0
100000,1.7261162616909071,0
200000,375.5154873622831,0
200000,294.90172541242976,0
200000,294.90172541242976,0
300000,445.109466363978,0
300000,402.8689126085112,0
300000,402.8689126085112,0
400000,552.0409165860699,0
400000,470.4959588210655,0
400000,470.4959588210655,0
500000,560.2768153067902,0
500000,505.81585744559504,0
500000,505.81585744559504,0
600000,657.0644638594069,0
600000,534.7825044903459,0
600000,534.7825044903459,0
700000,918.5994608086636,0
700000,576.7552657984845,0
700000,576.7552657984845,0
800000,916.352270932847,0
800000,600.4473354016302,0
800000,600.4473354016302,0
900000,913.2424358925912,0
900000,621.9744061911268,0
900000,621.9744061911268,0
1000000,922.2212303029928,0
1000000,653.8647388981439,0
1000000,653.8647388981439,0
0,0.8401538650964154,1000
0,0.8613797383681435,1000
0,0.8613797383681435,1000
100000,1.987789526257357,1000
100000,1.5190122722773904,1000
100000,1.5190122722773904,1000
200000,268.5227494667792,1000
200000,266.69992795618896,1000
200000,266.69992795618896,1000
300000,402.9481407740625,1000
300000,403.43932959504593,1000
300000,403.43932959504593,1000
400000,468.5814359647264,1000
400000,485.17522711875273,1000
400000,485.17522711875273,1000
500000,519.0209756355356,1000
500000,540.6176569840267,1000
500000,540.6176569840267,1000
600000,570.7888756318504,1000
600000,580.5012592537967,1000
600000,580.5012592537967,1000
700000,598.5820221827264,1000
700000,640.5709224731111,1000
700000,640.5709224731111,1000
800000,646.1861998926372,1000
800000,583.4194063652038,1000
800000,583.4194063652038,1000
900000,849.802350856816,1000
900000,733.1545587541577,1000
900000,733.1545587541577,1000
1000000,881.0136789276678,1000
1000000,757.7965584635336,1000
1000000,757.7965584635336,1000
0,0.6315419026523245,2000
0,0.6315419026523245,2000
100000,3.1226888138080144,2000
100000,3.1226888138080144,2000
200000,371.637929375493,2000
200000,371.637929375493,2000
300000,475.7831089578226,2000
300000,475.7831089578226,2000
400000,528.9505835055061,2000
400000,528.9505835055061,2000
500000,575.4729288299109,2000
500000,575.4729288299109,2000
600000,593.6458211527342,2000
600000,593.6458211527342,2000
700000,646.5627580539018,2000
700000,646.5627580539018,2000
800000,663.1148735206765,2000
800000,663.1148735206765,2000
900000,882.6439210518283,2000
900000,882.6439210518283,2000
1000000,916.6073008906396,2000
1000000,916.6073008906396,2000
0,0.8613797383681435,3000
0,0.8401538650964154,3000
0,0.8401538650964154,3000
100000,1.5190122722773904,3000
100000,1.987789526257357,3000
100000,1.987789526257357,3000
200000,266.69992795618896,3000
200000,268.5227494667792,3000
200000,268.5227494667792,3000
300000,403.43932959504593,3000
300000,402.9481407740625,3000
300000,402.9481407740625,3000
400000,485.17522711875273,3000
400000,468.5814359647264,3000
400000,468.5814359647264,3000
500000,540.6176569840267,3000
500000,519.0209756355356,3000
500000,519.0209756355356,3000
600000,580.5012592537967,3000
600000,570.7888756318504,3000
600000,570.7888756318504,3000
700000,640.5709224731111,3000
700000,598.5820221827264,3000
700000,598.5820221827264,3000
800000,583.4194063652038,3000
800000,646.1861998926372,3000
800000,646.1861998926372,3000
900000,733.1545587541577,3000
900000,849.802350856816,3000
900000,849.802350856816,3000
1000000,757.7965584635336,3000
1000000,881.0136789276678,3000
1000000,881.0136789276678,3000
0,0.730193822503655,4000
0,0.8987538875456614,4000
0,0.8987538875456614,4000
100000,1.7261162616909071,4000
100000,149.2157235123959,4000
100000,149.2157235123959,4000
200000,294.90172541242976,4000
200000,375.5154873622831,4000
200000,375.5154873622831,4000
300000,402.8689126085112,4000
300000,445.109466363978,4000
300000,445.109466363978,4000
400000,470.4959588210655,4000
400000,552.0409165860699,4000
400000,552.0409165860699,4000
500000,505.81585744559504,4000
500000,560.2768153067902,4000
500000,560.2768153067902,4000
600000,534.7825044903459,4000
600000,657.0644638594069,4000
600000,657.0644638594069,4000
700000,576.7552657984845,4000
700000,918.5994608086636,4000
700000,918.5994608086636,4000
800000,600.4473354016302,4000
800000,916.352270932847,4000
800000,916.352270932847,4000
900000,621.9744061911268,4000
900000,913.2424358925912,4000
900000,913.2424358925912,4000
1000000,653.8647388981439,4000
1000000,922.2212303029928,4000
1000000,922.2212303029928,4000
