step,reward,seed
0,20.418119199656086,0
100000,54.451057051077946,0
200000,71.97022549025344,0
300000,62.535777583982814,0
400000,78.42522311639077,0
500000,101.21307560186983,0
600000,99.53304698928852,0
700000,120.20654816913078,0
800000,144.8671746429049,0
900000,147.26577478772518,0
1000000,171.27925582646154,0
0,22.42249695941316,1000
100000,46.85862398348165,1000
200000,67.51280731116887,1000
300000,59.578070614634775,1000
400000,66.04745737338308,1000
500000,106.80853779331791,1000
600000,100.8595139844251,1000
700000,153.606635226269,1000
800000,123.08748241083454,1000
900000,119.87567375099253,1000
1000000,166.63807071461886,1000
0,22.7592656946408,2000
0,22.7592656946408,2000
100000,54.24623706680243,2000
100000,54.24623706680243,2000
200000,58.66269442678906,2000
200000,58.66269442678906,2000
300000,66.78218620394071,2000
300000,66.78218620394071,2000
400000,77.19872193667852,2000
400000,77.19872193667852,2000
500000,88.12917507320016,2000
500000,88.12917507320016,2000
600000,121.16888692109907,2000
600000,121.16888692109907,2000
700000,127.61276253552634,2000
700000,127.61276253552634,2000
800000,142.14058140495118,2000
800000,142.14058140495118,2000
900000,141.4369696419468,2000
900000,141.4369696419468,2000
1000000,151.68461057143483,2000
1000000,151.68461057143483,2000
0,22.86745426367606,3000
0,22.86745426367606,3000
100000,54.142873771656,3000
100000,54.142873771656,3000
200000,62.12803927439762,3000
200000,62.12803927439762,3000
300000,65.28235777398886,3000
300000,65.28235777398886,3000
400000,72.43289398538028,3000
400000,72.43289398538028,3000
500000,93.77252553444612,3000
500000,93.77252553444612,3000
600000,100.1803835202386,3000
600000,100.1803835202386,3000
700000,134.15154204808212,3000
700000,134.15154204808212,3000
800000,181.0463849131792,3000
800000,181.0463849131792,3000
900000,132.8441731536393,3000
900000,132.8441731536393,3000
1000000,160.70819739116433,3000
1000000,160.70819739116433,3000
0,17.303731200056685,4000
0,17.303731200056685,4000
100000,53.50839041194549,4000
100000,53.50839041194549,4000
200000,62.94106913235804,4000
200000,62.94106913235804,4000
300000,65.8139082663942,4000
300000,65.8139082663942,4000
400000,79.49525425146464,4000
400000,79.49525425146464,4000
500000,100.38098942503925,4000
500000,100.38098942503925,4000
600000,110.5590612083688,4000
600000,110.5590612083688,4000
700000,139.81978805918604,4000
700000,139.81978805918604,4000
800000,132.66691530496234,4000
800000,132.66691530496234,4000
900000,152.34540817758494,4000
900000,152.34540817758494,4000
1000000,190.09853939811524,4000
1000000,190.09853939811524,4000
