step,reward,seed
0,10.690740128438524,0
100000,15.040093169909778,0
200000,44.96963604384158,0
300000,101.51200813440602,0
400000,99.95512684351813,0
500000,147.53804462747883,0
600000,198.828091263858,0
700000,186.341551018648,0
800000,244.16093256634974,0
900000,233.7428069475611,0
1000000,327.2753584742484,0
0,5.6715437370313655,1000
0,5.6715437370313655,1000
100000,14.6897906263012,1000
100000,14.6897906263012,1000
200000,50.38923286663797,1000
200000,50.38923286663797,1000
300000,105.75684060246094,1000
300000,105.75684060246094,1000
400000,126.61737117999552,1000
400000,126.61737117999552,1000
500000,62.8783711791977,1000
500000,62.8783711791977,1000
600000,123.419019835894,1000
600000,123.419019835894,1000
700000,230.0404586640704,1000
700000,230.0404586640704,1000
800000,242.2070112336825,1000
800000,242.2070112336825,1000
900000,209.70569551419203,1000
900000,209.70569551419203,1000
1000000,248.48209435939788,1000
1000000,248.48209435939788,1000
0,8.003715780058453,2000
0,8.003715780058453,2000
100000,11.903384453752231,2000
100000,11.903384453752231,2000
200000,71.53228745846478,2000
200000,71.53228745846478,2000
300000,71.41977261348909,2000
300000,71.41977261348909,2000
400000,90.34864205648478,2000
400000,90.34864205648478,2000
500000,189.59970368271053,2000
500000,189.59970368271053,2000
600000,197.7763698921881,2000
600000,197.7763698921881,2000
700000,157.58020319230357,2000
700000,157.58020319230357,2000
800000,207.0760558461585,2000
800000,207.0760558461585,2000
900000,249.75641734665228,2000
900000,249.75641734665228,2000
1000000,150.10531319852595,2000
1000000,150.10531319852595,2000
0,4.478745471027386,3000
0,4.478745471027386,3000
100000,9.873020014868963,3000
100000,9.873020014868963,3000
200000,24.444918468442392,3000
200000,24.444918468442392,3000
300000,159.11485854660742,3000
300000,159.11485854660742,3000
400000,151.40417681860396,3000
400000,151.40417681860396,3000
500000,105.77055647082568,3000
500000,105.77055647082568,3000
600000,222.632304704981,3000
600000,222.632304704981,3000
700000,252.9356526197996,3000
700000,252.9356526197996,3000
800000,259.60335885819416,3000
800000,259.60335885819416,3000
900000,242.8034273426675,3000
900000,242.8034273426675,3000
1000000,298.77040834665894,3000
1000000,298.77040834665894,3000
0,23.209592046090663,4000
0,23.209592046090663,4000
100000,16.981949822034498,4000
100000,16.981949822034498,4000
200000,36.81458990706385,4000
200000,36.81458990706385,4000
300000,58.65764945891208,4000
300000,58.65764945891208,4000
400000,55.02867386119308,4000
400000,55.02867386119308,4000
500000,157.06779098873898,4000
500000,157.06779098873898,4000
600000,181.40980730353104,4000
600000,181.40980730353104,4000
700000,159.43627956176726,4000
700000,159.43627956176726,4000
800000,203.6799879354544,4000
800000,203.6799879354544,4000
900000,221.43255031285247,4000
900000,221.43255031285247,4000
1000000,250.00434330463767,4000
1000000,250.00434330463767,4000
