step,reward,seed
0,404.96674188140094,0
100000,942.5522198794329,0
200000,1688.1803083329546,0
300000,1633.8223646900385,0
400000,1705.2396819116464,0
500000,1932.2030820662064,0
600000,3085.8617465984744,0
700000,3235.0637940243873,0
800000,4263.930704477064,0
900000,2804.6435129532683,0
1000000,2844.684860853154,0
0,325.4345833325832,1000
0,325.4345833325832,1000
100000,903.8309146525388,1000
100000,903.8309146525388,1000
200000,1376.1116839422648,1000
200000,1376.1116839422648,1000
300000,2475.353080174421,1000
300000,2475.353080174421,1000
400000,945.9658985825496,1000
400000,945.9658985825496,1000
500000,1724.802486682437,1000
500000,1724.802486682437,1000
600000,2844.916413150762,1000
600000,2844.916413150762,1000
700000,1877.7306075473523,1000
700000,1877.7306075473523,1000
800000,4607.729825585237,1000
800000,4607.729825585237,1000
900000,4808.031088418899,1000
900000,4808.031088418899,1000
1000000,5747.411791772112,1000
1000000,5747.411791772112,1000
0,654.7369173050345,2000
0,654.7369173050345,2000
100000,920.209685341464,2000
100000,920.209685341464,2000
200000,1762.164592541311,2000
200000,1762.164592541311,2000
300000,2035.304529668562,2000
300000,2035.304529668562,2000
400000,1998.3616248556325,2000
400000,1998.3616248556325,2000
500000,1450.8846124823965,2000
500000,1450.8846124823965,2000
600000,3753.170455830985,2000
600000,3753.170455830985,2000
700000,2956.2744298696016,2000
700000,2956.2744298696016,2000
800000,6137.416564074713,2000
800000,6137.416564074713,2000
900000,2401.028338323728,2000
900000,2401.028338323728,2000
1000000,2104.5945892753107,2000
1000000,2104.5945892753107,2000
0,474.8367147560216,3000
0,474.8367147560216,3000
100000,1209.7475943571262,3000
100000,1209.7475943571262,3000
200000,4038.4684583728304,3000
200000,4038.4684583728304,3000
300000,1421.3785333173794,3000
300000,1421.3785333173794,3000
400000,2878.4907571488884,3000
400000,2878.4907571488884,3000
500000,3136.770062265466,3000
500000,3136.770062265466,3000
600000,3461.356751461969,3000
600000,3461.356751461969,3000
700000,4636.1178057402885,3000
700000,4636.1178057402885,3000
800000,4301.33079877619,3000
800000,4301.33079877619,3000
900000,5263.555098533255,3000
900000,5263.555098533255,3000
1000000,3478.181263086357,3000
1000000,3478.181263086357,3000
0,175.44954885121075,4000
0,175.44954885121075,4000
100000,461.59617032896006,4000
100000,461.59617032896006,4000
200000,433.6727253498872,4000
200000,433.6727253498872,4000
300000,635.1757578206796,4000
300000,635.1757578206796,4000
400000,1434.3166882208386,4000
400000,1434.3166882208386,4000
500000,1806.303739843439,4000
500000,1806.303739843439,4000
600000,3232.056810256504,4000
600000,3232.056810256504,4000
700000,3170.2362913043366,4000
700000,3170.2362913043366,4000
800000,2616.892641946029,4000
800000,2616.892641946029,4000
900000,2548.933916707379,4000
900000,2548.933916707379,4000
1000000,2771.179951134458,4000
1000000,2771.179951134458,4000
