step,reward,seed
0,16.490108489990234,0
50069,55.314971923828125,0
100281,283.85064697265625,0
150087,471.8635864257813,0
200829,786.3876342773438,0
250237,106.56275939941406,0
300638,577.2291259765625,0
350621,825.603515625,0
400525,921.47216796875,0
450630,276.7107238769531,0
500952,751.0671997070312,0
550136,824.1318359375,0
600040,580.9959716796875,0
650100,736.5598754882812,0
700842,605.1660766601562,0
750549,302.81524658203125,0
800286,842.0758056640625,0
850503,519.8806762695312,0
900657,828.8043823242188,0
950684,914.5396728515624,0
1000305,904.2999267578124,0
1050691,821.9766845703125,0
1100165,562.5731811523438,0
1150340,715.7066040039062,0
1200564,641.3937377929688,0
1250474,694.6818237304688,0
1300657,850.8401489257812,0
1350883,716.7114868164062,0
1400434,815.6861572265625,0
1450025,807.9990234375,0
1500605,834.3377075195312,0
1550018,900.7420654296876,0
1600625,558.5694580078125,0
1650014,889.8564453125,0
1700304,922.0921630859376,0
1750989,671.8560791015625,0
1800989,913.8680419921876,0
1850849,746.3084716796875,0
1900007,871.6456298828125,0
1950613,896.6511840820312,0
0,13.964967727661133,1
50004,44.20650100708008,1
100013,177.23220825195312,1
150220,139.73574829101562,1
200616,433.2469177246094,1
250928,513.8761596679688,1
300927,218.768310546875,1
350791,269.406494140625,1
400799,153.96942138671875,1
450180,456.1952209472656,1
500328,650.0635986328125,1
550527,694.0230712890625,1
600317,830.47412109375,1
650677,560.8201904296875,1
700406,715.5946655273438,1
750956,913.3494873046876,1
800368,796.48828125,1
850416,915.7764892578124,1
900071,736.8768310546875,1
950748,799.0152587890625,1
1000294,699.9864501953125,1
1050441,629.2815551757812,1
1100805,832.6134643554688,1
1150600,680.3050537109375,1
1200233,886.9187622070312,1
1250442,660.1163330078125,1
1300270,824.9915161132812,1
1350272,844.5849609375,1
1400228,887.7151489257812,1
1450986,726.6245727539062,1
1500275,903.7689208984376,1
1550365,827.2098388671875,1
1600792,914.1650390625,1
1650283,854.5909423828125,1
1700667,826.6256713867188,1
1750194,814.0072021484375,1
1800264,924.8326416015624,1
1850296,921.4110107421876,1
1900991,916.0684814453124,1
1950088,909.3214111328124,1
0,17.725299835205078,2
50001,45.10560989379883,2
100083,101.38832092285156,2
150586,590.1868286132812,2
200444,132.67776489257812,2
250816,327.5252990722656,2
300103,666.74365234375,2
350649,844.3175048828125,2
400708,795.9644165039062,2
450373,378.4177551269531,2
500825,798.8449096679688,2
550640,382.8345336914063,2
600498,903.6209106445312,2
650602,912.6513671875,2
700044,734.9344482421875,2
750277,752.1748657226562,2
800127,737.5928955078125,2
850395,423.5567321777344,2
900612,735.2042846679688,2
950485,744.7273559570312,2
1000963,772.4757080078125,2
1050894,903.5361328125,2
1100149,741.5010986328125,2
1150056,584.88525390625,2
1200632,826.0234375,2
1250505,915.6051635742188,2
1300300,787.0331420898438,2
1350164,797.757080078125,2
1400033,904.935546875,2
1450920,498.84478759765625,2
1500399,909.7117309570312,2
1550418,630.8779296875,2
1600305,830.0319213867188,2
1650362,484.0501403808594,2
1700927,839.02197265625,2
1750636,890.0162963867188,2
1800735,801.9183349609375,2
1850934,901.9611206054688,2
1900114,740.9766235351562,2
1950169,921.17431640625,2
0,20.18082618713379,3
50092,49.19231414794922,3
100221,592.1463623046875,3
150077,554.9599609375,3
200237,411.12353515625,3
250128,318.94244384765625,3
300380,913.91259765625,3
350267,699.1837158203125,3
400198,650.2902221679688,3
450590,925.3062744140624,3
500199,825.8323974609375,3
550390,675.5439453125,3
600244,926.4239501953124,3
650744,632.2305297851562,3
700324,233.0918426513672,3
750577,741.1975708007812,3
800434,479.6351623535156,3
850284,837.9182739257812,3
900238,655.4478759765625,3
950041,784.6251220703125,3
1000889,748.7876586914062,3
1050692,753.263427734375,3
1100339,739.8622436523438,3
1150109,906.0125732421876,3
1200667,841.3596801757812,3
1250184,745.2291259765625,3
1300200,849.4796142578125,3
1350592,740.7778930664062,3
1400470,902.6847534179688,3
1450459,546.6608276367188,3
1500257,826.8797607421875,3
1550750,894.7645263671875,3
1600861,758.57861328125,3
1650590,822.1638793945312,3
1700595,884.8114013671875,3
1750893,625.0939331054688,3
1800565,888.8907470703125,3
1850264,921.4036254882812,3
1900153,837.8196411132812,3
1950415,471.3419799804688,3
0,18.96343231201172,4
50132,53.62268829345703,4
100175,153.46224975585938,4
150030,226.65982055664065,4
200661,305.5482788085937,4
250006,318.2186279296875,4
300033,715.325927734375,4
350560,487.139892578125,4
400238,741.2186279296875,4
450803,394.0019836425781,4
500901,665.4297485351562,4
550860,274.31378173828125,4
600844,462.45166015625,4
650335,556.4390258789062,4
700725,841.1848754882812,4
750348,904.2706909179688,4
800045,783.849365234375,4
850831,641.3577270507812,4
900966,743.0692138671875,4
950493,570.3414916992188,4
1000224,903.2599487304688,4
1050662,803.8561401367188,4
1100402,718.453369140625,4
1150236,787.6976318359375,4
1200247,724.454345703125,4
1250213,847.4382934570312,4
1300702,442.34521484375,4
1350947,912.4168090820312,4
1400135,415.8644409179688,4
1450298,869.2890625,4
1500890,901.5520629882812,4
1550328,666.607421875,4
1600799,822.49609375,4
1650671,818.6697998046875,4
1700340,725.333740234375,4
1750506,640.2560424804688,4
1800599,668.1292724609375,4
1850384,781.4609375,4
1900380,906.58251953125,4
1950538,750.276123046875,4
0,17.363008499145508,5
50043,46.21315383911133,5
100265,39.27495574951172,5
150065,56.53182220458984,5
200103,105.7333526611328,5
250080,50.74483489990234,5
300012,192.1224670410156,5
350093,133.94708251953125,5
400092,68.78395080566406,5
450104,105.4214324951172,5
500159,85.28425598144531,5
550326,117.48193359375,5
600368,328.612548828125,5
650522,345.6581115722656,5
700791,89.72016906738281,5
750089,327.8783264160156,5
800316,489.30462646484375,5
